FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20250123;2011;11;Ica;Sitio Arqueologico Centinela;06;Junio;0;Nacionales;0;0;0;0;0;50;67;115;232;0;0;0;0;0;0;0;0;0;232;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;06;Junio;1;Extranjeros;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;10;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;60;67;115;242;0;0;0;0;0;0;0;0;0;242;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;07;Julio;0;Nacionales;0;0;0;0;0;47;10;11;68;0;0;0;0;0;0;0;0;0;68;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;07;Julio;1;Extranjeros;0;0;0;0;0;8;0;0;8;0;0;0;0;0;0;0;0;0;8;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;55;10;11;76;0;0;0;0;0;0;0;0;0;76;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;08;Agosto;0;Nacionales;0;0;0;0;0;269;9;51;329;0;0;0;0;0;0;0;0;0;329;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;08;Agosto;1;Extranjeros;0;0;0;0;0;20;0;0;20;0;0;0;0;0;0;0;0;0;20;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;289;9;51;349;0;0;0;0;0;0;0;0;0;349;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;09;Setiembre;0;Nacionales;0;0;0;0;0;38;3;50;91;0;0;0;0;0;0;0;0;0;91;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;09;Setiembre;1;Extranjeros;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;4;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;42;3;50;95;0;0;0;0;0;0;0;0;0;95;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;10;Octubre;0;Nacionales;0;0;0;0;0;93;13;94;200;0;0;0;0;0;0;0;0;0;200;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;10;Octubre;1;Extranjeros;0;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0;9;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;102;13;94;209;0;0;0;0;0;0;0;0;0;209;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;11;Noviembre;0;Nacionales;0;0;0;0;0;51;53;197;301;0;0;0;0;0;0;0;0;0;301;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;11;Noviembre;1;Extranjeros;0;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;14;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;65;53;197;315;0;0;0;0;0;0;0;0;0;315;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;12;Diciembre;0;Nacionales;0;0;0;0;0;44;34;24;102;0;0;0;0;0;0;0;0;0;102;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;12;Diciembre;1;Extranjeros;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;10;Sitio Arqueológico
20250123;2011;11;Ica;Sitio Arqueologico Centinela;12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;54;34;24;112;0;0;0;0;0;0;0;0;0;112;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;01;Enero;0;Nacionales;0;0;0;0;0;2,362;0;440;2,802;0;0;0;0;0;0;0;0;0;2,802;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;01;Enero;1;Extranjeros;0;0;0;0;0;2,971;0;38;3,009;0;0;0;0;0;0;0;0;0;3,009;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;5,333;0;478;5,811;0;0;0;0;0;0;0;0;0;5,811;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;02;Febrero;0;Nacionales;0;0;0;0;0;2,110;0;1,083;3,193;0;0;0;0;0;0;0;0;0;3,193;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;02;Febrero;1;Extranjeros;0;0;0;0;0;2,026;0;970;2,996;0;0;0;0;0;0;0;0;0;2,996;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;4,136;0;2,053;6,189;0;0;0;0;0;0;0;0;0;6,189;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;03;Marzo;0;Nacionales;0;0;0;0;0;962;0;813;1,775;0;0;0;0;0;0;0;0;0;1,775;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;03;Marzo;1;Extranjeros;0;0;0;0;0;2,353;0;1,453;3,806;0;0;0;0;0;0;0;0;0;3,806;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;3,315;0;2,266;5,581;0;0;0;0;0;0;0;0;0;5,581;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;04;Abril;0;Nacionales;0;0;0;0;0;2,088;4;233;2,325;0;0;0;0;0;0;0;0;0;2,325;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;04;Abril;1;Extranjeros;0;0;0;0;0;3,009;2;2;3,013;0;0;0;0;0;0;0;0;0;3,013;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;5,097;6;235;5,338;0;0;0;0;0;0;0;0;0;5,338;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;05;Mayo;0;Nacionales;0;0;0;0;0;1,269;0;228;1,497;0;0;0;0;0;0;0;269;269;1,766;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;05;Mayo;1;Extranjeros;0;0;0;0;0;3,134;0;4;3,138;0;0;0;0;0;0;0;0;0;3,138;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;4,403;0;232;4,635;0;0;0;0;0;0;0;269;269;4,904;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;06;Junio;0;Nacionales;0;0;0;0;0;1,053;12;92;1,157;0;0;0;0;0;0;0;0;0;1,157;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;06;Junio;1;Extranjeros;0;0;0;0;0;2,776;0;7;2,783;0;0;0;0;0;0;0;0;0;2,783;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;3,829;12;99;3,940;0;0;0;0;0;0;0;0;0;3,940;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;07;Julio;0;Nacionales;0;0;0;0;0;2,963;0;491;3,454;0;0;0;0;0;0;0;0;0;3,454;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;07;Julio;1;Extranjeros;0;0;0;0;0;4,253;0;51;4,304;0;0;0;0;0;0;0;0;0;4,304;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;7,216;0;542;7,758;0;0;0;0;0;0;0;0;0;7,758;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;08;Agosto;0;Nacionales;0;0;0;0;0;1,795;0;948;2,743;0;0;0;0;0;0;0;0;0;2,743;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;08;Agosto;1;Extranjeros;0;0;0;0;0;4,648;0;418;5,066;0;0;0;0;0;0;0;0;0;5,066;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;6,443;0;1,366;7,809;0;0;0;0;0;0;0;0;0;7,809;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;09;Setiembre;0;Nacionales;0;0;0;0;0;1,188;0;775;1,963;0;0;0;0;0;0;0;0;0;1,963;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;09;Setiembre;1;Extranjeros;0;0;0;0;0;4,104;0;369;4,473;0;0;0;0;0;0;0;0;0;4,473;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;5,292;0;1,144;6,436;0;0;0;0;0;0;0;0;0;6,436;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;10;Octubre;0;Nacionales;0;0;0;0;0;66;0;3,897;3,963;0;0;0;0;0;0;0;0;0;3,963;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;10;Octubre;1;Extranjeros;0;0;0;0;0;275;0;7,495;7,770;0;0;0;0;0;0;0;0;0;7,770;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;341;0;11,392;11,733;0;0;0;0;0;0;0;0;0;11,733;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;11;Noviembre;0;Nacionales;0;0;0;0;0;470;0;2,744;3,214;0;0;0;0;0;0;0;0;0;3,214;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;11;Noviembre;1;Extranjeros;0;0;0;0;0;1,414;0;3,941;5,355;0;0;0;0;0;0;0;0;0;5,355;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;1,884;0;6,685;8,569;0;0;0;0;0;0;0;0;0;8,569;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;12;Diciembre;0;Nacionales;0;0;0;0;0;1,238;0;438;1,676;0;0;0;0;0;0;0;0;0;1,676;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;12;Diciembre;1;Extranjeros;0;0;0;0;0;1,799;0;301;2,100;0;0;0;0;0;0;0;0;0;2,100;Sitio Arqueológico
20250123;2011;11;Ica;Reserva Arqueologica Lineas y Geoglifos de Nazca;12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;3,037;0;739;3,776;0;0;0;0;0;0;0;0;0;3,776;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);01;Enero;0;Nacionales;0;0;0;0;0;2,335;1,720;1,158;5,213;0;0;0;0;0;43;35;21;99;5,312;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);01;Enero;1;Extranjeros;0;0;0;0;0;1,903;576;68;2,547;0;0;0;0;0;36;0;3;39;2,586;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;4,238;2,296;1,226;7,760;0;0;0;0;0;79;35;24;138;7,898;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);02;Febrero;0;Nacionales;0;0;0;0;0;2,278;1,678;1,253;5,209;0;0;0;0;0;121;288;258;667;5,876;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);02;Febrero;1;Extranjeros;0;0;0;0;0;1,706;478;28;2,212;0;0;0;0;0;35;0;0;35;2,247;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;3,984;2,156;1,281;7,421;0;0;0;0;0;156;288;258;702;8,123;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);03;Marzo;0;Nacionales;0;0;0;0;0;1,064;773;179;2,016;0;0;0;0;0;31;622;0;653;2,669;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);03;Marzo;1;Extranjeros;0;0;0;0;0;1,047;394;26;1,467;0;0;0;0;0;5;0;0;5;1,472;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;2,111;1,167;205;3,483;0;0;0;0;0;36;622;0;658;4,141;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);04;Abril;0;Nacionales;0;0;0;0;0;1,470;879;606;2,955;0;0;0;0;0;26;379;840;1,245;4,200;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);04;Abril;1;Extranjeros;0;0;0;0;0;972;297;37;1,306;0;0;0;0;0;6;0;0;6;1,312;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;2,442;1,176;643;4,261;0;0;0;0;0;32;379;840;1,251;5,512;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);05;Mayo;0;Nacionales;0;0;0;0;0;848;593;676;2,117;0;0;0;0;0;28;408;573;1,009;3,126;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);05;Mayo;1;Extranjeros;0;0;0;0;0;1,340;460;32;1,832;0;0;0;0;0;25;0;0;25;1,857;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;2,188;1,053;708;3,949;0;0;0;0;0;53;408;573;1,034;4,983;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);06;Junio;0;Nacionales;0;0;0;0;0;694;573;1,151;2,418;0;0;0;0;0;53;94;490;637;3,055;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);06;Junio;1;Extranjeros;0;0;0;0;0;975;491;70;1,536;0;0;0;0;0;26;0;0;26;1,562;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;1,669;1,064;1,221;3,954;0;0;0;0;0;79;94;490;663;4,617;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);07;Julio;0;Nacionales;0;0;0;0;0;2,326;2,068;2,436;6,830;0;0;0;0;0;51;196;633;880;7,710;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);07;Julio;1;Extranjeros;0;0;0;0;0;1,037;876;110;2,023;0;0;0;0;0;11;6;0;17;2,040;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;3,363;2,944;2,546;8,853;0;0;0;0;0;62;202;633;897;9,750;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);08;Agosto;0;Nacionales;0;0;0;0;0;2,019;1,810;2,407;6,236;0;0;0;0;0;129;184;156;469;6,705;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);08;Agosto;1;Extranjeros;0;0;0;0;0;1,518;527;77;2,122;0;0;0;0;0;8;93;0;101;2,223;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;3,537;2,337;2,484;8,358;0;0;0;0;0;137;277;156;570;8,928;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);09;Setiembre;0;Nacionales;0;0;0;0;0;1,018;1,855;2,599;5,472;0;0;0;0;0;224;275;425;924;6,396;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);09;Setiembre;1;Extranjeros;0;0;0;0;0;1,090;268;27;1,385;0;0;0;0;0;5;0;0;5;1,390;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;2,108;2,123;2,626;6,857;0;0;0;0;0;229;275;425;929;7,786;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);10;Octubre;0;Nacionales;0;0;0;0;0;1,765;2,322;7,473;11,560;0;0;0;0;0;32;148;220;400;11,960;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);10;Octubre;1;Extranjeros;0;0;0;0;0;2,282;291;64;2,637;0;0;0;0;0;21;0;0;21;2,658;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);10;Octubre;2;Nacionales Y Extranjeros;0;0;0;0;0;4,047;2,613;7,537;14,197;0;0;0;0;0;53;148;220;421;14,618;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);11;Noviembre;0;Nacionales;0;0;0;0;0;1,048;2,675;6,889;10,612;0;0;0;0;0;0;0;0;0;10,612;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);11;Noviembre;1;Extranjeros;0;0;0;0;0;1,289;187;45;1,521;0;0;0;0;0;0;0;0;0;1,521;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);11;Noviembre;2;Nacionales Y Extranjeros;0;0;0;0;0;2,337;2,862;6,934;12,133;0;0;0;0;0;0;0;0;0;12,133;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);12;Diciembre;0;Nacionales;0;0;0;0;0;1,606;843;1,302;3,751;0;0;0;0;0;0;0;0;0;3,751;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);12;Diciembre;1;Extranjeros;0;0;0;0;0;1,262;266;53;1,581;0;0;0;0;0;0;0;0;0;1,581;Sitio Arqueológico
20250123;2011;13;La Libertad;Complejo Arqueologico Chan Chan (Palacio Nik-An);12;Diciembre;2;Nacionales Y Extranjeros;0;0;0;0;0;2,868;1,109;1,355;5,332;0;0;0;0;0;0;0;0;0;5,332;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;01;Enero;0;Nacionales;0;0;0;0;0;3,123;1,377;1,352;5,852;0;0;0;0;0;0;0;0;0;5,852;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;01;Enero;1;Extranjeros;0;0;0;0;0;2,171;629;98;2,898;0;0;0;0;0;0;0;0;0;2,898;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;01;Enero;2;Nacionales Y Extranjeros;0;0;0;0;0;5,294;2,006;1,450;8,750;0;0;0;0;0;0;0;0;0;8,750;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;02;Febrero;0;Nacionales;0;0;0;0;0;3,091;1,390;1,724;6,205;0;0;0;0;0;0;0;0;0;6,205;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;02;Febrero;1;Extranjeros;0;0;0;0;0;2,188;432;92;2,712;0;0;0;0;0;0;0;0;0;2,712;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;02;Febrero;2;Nacionales Y Extranjeros;0;0;0;0;0;5,279;1,822;1,816;8,917;0;0;0;0;0;0;0;0;0;8,917;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;03;Marzo;0;Nacionales;0;0;0;0;0;1,875;1,046;432;3,353;0;0;0;0;0;0;0;0;0;3,353;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;03;Marzo;1;Extranjeros;0;0;0;0;0;1,610;394;44;2,048;0;0;0;0;0;0;0;0;0;2,048;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;03;Marzo;2;Nacionales Y Extranjeros;0;0;0;0;0;3,485;1,440;476;5,401;0;0;0;0;0;0;0;0;0;5,401;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;04;Abril;0;Nacionales;0;0;0;0;0;2,712;1,377;1,003;5,092;0;0;0;0;0;0;0;0;0;5,092;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;04;Abril;1;Extranjeros;0;0;0;0;0;1,637;226;55;1,918;0;0;0;0;0;0;0;0;0;1,918;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;04;Abril;2;Nacionales Y Extranjeros;0;0;0;0;0;4,349;1,603;1,058;7,010;0;0;0;0;0;0;0;0;0;7,010;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;05;Mayo;0;Nacionales;0;0;0;0;0;1,194;907;1,728;3,829;0;0;0;0;0;0;0;0;0;3,829;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;05;Mayo;1;Extranjeros;0;0;0;0;0;2,072;360;42;2,474;0;0;0;0;0;0;0;0;0;2,474;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;05;Mayo;2;Nacionales Y Extranjeros;0;0;0;0;0;3,266;1,267;1,770;6,303;0;0;0;0;0;0;0;0;0;6,303;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;06;Junio;0;Nacionales;0;0;0;0;0;1,180;1,429;3,122;5,731;0;0;0;0;0;0;0;0;0;5,731;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;06;Junio;1;Extranjeros;0;0;0;0;0;1,781;403;68;2,252;0;0;0;0;0;0;0;0;0;2,252;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;06;Junio;2;Nacionales Y Extranjeros;0;0;0;0;0;2,961;1,832;3,190;7,983;0;0;0;0;0;0;0;0;0;7,983;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;07;Julio;0;Nacionales;0;0;0;0;0;4,318;3,125;5,957;13,400;0;0;0;0;0;0;0;0;0;13,400;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;07;Julio;1;Extranjeros;0;0;0;0;0;2,362;574;194;3,130;0;0;0;0;0;0;0;0;0;3,130;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;07;Julio;2;Nacionales Y Extranjeros;0;0;0;0;0;6,680;3,699;6,151;16,530;0;0;0;0;0;0;0;0;0;16,530;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;08;Agosto;0;Nacionales;0;0;0;0;0;3,096;1,937;3,697;8,730;0;0;0;0;0;0;0;0;0;8,730;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;08;Agosto;1;Extranjeros;0;0;0;0;0;2,486;593;186;3,265;0;0;0;0;0;0;0;0;0;3,265;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;08;Agosto;2;Nacionales Y Extranjeros;0;0;0;0;0;5,582;2,530;3,883;11,995;0;0;0;0;0;0;0;0;0;11,995;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;09;Setiembre;0;Nacionales;0;0;0;0;0;1,441;2,352;4,990;8,783;0;0;0;0;0;0;0;0;0;8,783;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;09;Setiembre;1;Extranjeros;0;0;0;0;0;1,939;303;34;2,276;0;0;0;0;0;0;0;0;0;2,276;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;09;Setiembre;2;Nacionales Y Extranjeros;0;0;0;0;0;3,380;2,655;5,024;11,059;0;0;0;0;0;0;0;0;0;11,059;Sitio Arqueológico
20250123;2011;13;La Libertad;Zona Arqueologica Monumental Huaca del Sol y de La Luna;10;Octubre;0;Nacionales;0;0;0;0;0;2,043;2,796;7,339;12,178;0;0;0;0;0;0;0;0;0;12,178;Sitio Arqueológico
