profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
49,,0,III Ancon,,2025-06-17T05:35:25.000Z,-11.91,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250400_20250617_053131.pdf,-77.44,1970-01-01T05:31:31.000Z,1970-01-01T00:31:31.000Z,,10371,1,"34 km al SO de Ancon, Lima - Lima",2025-06-17T05:35:25.000Z,,,2025-0400,400,3.7,2025-06-17T00:00:00.000Z,2025-06-17T00:00:00.000Z
92,,0,,,2025-06-17T14:02:09.000Z,-14.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250401_20250617_135757.pdf,-73.99,1970-01-01T13:57:57.000Z,1970-01-01T08:57:57.000Z,,10372,1,"26 km al NE de Puquio, Lucanas - Ayacucho",2025-06-17T14:02:09.000Z,,,2025-0401,401,4,2025-06-17T00:00:00.000Z,2025-06-17T00:00:00.000Z
37,,0,II-III Samanco,,2025-06-18T11:58:25.000Z,-9.68,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250402_20250618_115251.pdf,-79,1970-01-01T11:52:51.000Z,1970-01-01T06:52:51.000Z,,10373,1,"73 km al SO de Samanco, Santa - Ancash",2025-06-18T11:58:25.000Z,,,2025-0402,402,3.7,2025-06-18T00:00:00.000Z,2025-06-18T00:00:00.000Z
69,,0,,,2025-06-18T15:21:58.000Z,-13.8,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250403_20250618_151738.pdf,-75.82,1970-01-01T15:17:38.000Z,1970-01-01T10:17:38.000Z,,10374,1,"28 km al NO de La Tinguiña, Ica - Ica",2025-06-18T15:21:58.000Z,,,2025-0403,403,4,2025-06-18T00:00:00.000Z,2025-06-18T00:00:00.000Z
16,,0,II-III Arequipa,,2025-06-18T20:03:54.000Z,-16.55,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250404_20250618_195756.pdf,-71.57,1970-01-01T19:57:56.000Z,1970-01-01T14:57:56.000Z,,10375,1,"18 km al S de Arequipa, Arequipa - Arequipa",2025-06-18T20:03:54.000Z,,,2025-0404,404,3.6,2025-06-18T00:00:00.000Z,2025-06-18T00:00:00.000Z
13,,0,II Satipo,,2025-06-20T01:43:45.000Z,-11.29,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250405_20250620_013924.pdf,-74.49,1970-01-01T01:39:24.000Z,1970-01-01T20:39:24.000Z,,10376,1,"17 km al E de Satipo, Satipo - Junin",2025-06-20T01:43:45.000Z,,,2025-0405,405,3.5,2025-06-20T00:00:00.000Z,2025-06-19T00:00:00.000Z
45,,0,II Huarmey,,2025-06-20T10:09:33.000Z,-10.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250406_20250620_100413.pdf,-78.43,1970-01-01T10:04:13.000Z,1970-01-01T05:04:13.000Z,,10377,1,"58 km al SO de Huarmey, Huarmey - Ancash",2025-06-20T10:09:33.000Z,,,2025-0406,406,3.7,2025-06-20T00:00:00.000Z,2025-06-20T00:00:00.000Z
25,,0,II-III Atico,,2025-06-20T14:32:49.000Z,-16.35,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250407_20250620_142818.pdf,-74.02,1970-01-01T14:28:18.000Z,1970-01-01T09:28:18.000Z,,10378,1,"45 km al O de Atico, Caraveli - Arequipa",2025-06-20T14:32:49.000Z,,,2025-0407,407,4.1,2025-06-20T00:00:00.000Z,2025-06-20T00:00:00.000Z
85,,0,III-IV Lircay,,2025-06-21T01:23:44.000Z,-13.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250408_20250621_011841.pdf,-74.59,1970-01-01T01:18:41.000Z,1970-01-01T20:18:41.000Z,,10379,1,"28 km al SE de Lircay, Angaraes - Huancavelica",2025-06-21T01:23:44.000Z,,,2025-0408,408,4.7,2025-06-21T00:00:00.000Z,2025-06-20T00:00:00.000Z
21,,0,II-III Pisco,,2025-06-22T12:40:40.000Z,-13.62,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250409_20250622_123638.pdf,-76.9,1970-01-01T12:36:38.000Z,1970-01-01T07:36:38.000Z,,10380,1,"76 km al O de Pisco, Pisco - Ica",2025-06-22T12:40:40.000Z,,,2025-0409,409,4,2025-06-22T00:00:00.000Z,2025-06-22T00:00:00.000Z
94,,0,,,2025-06-23T07:46:31.000Z,-13.45,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250410_20250623_074246.pdf,-74.97,1970-01-01T07:42:46.000Z,1970-01-01T02:42:46.000Z,,10381,1,"28 km al SE de Castrovirreyna, Castrovirreyna - Huancavelica",2025-06-23T07:46:31.000Z,,,2025-0410,410,4.2,2025-06-23T00:00:00.000Z,2025-06-23T00:00:00.000Z
25,,0,IV Manu,,2025-06-23T13:09:10.000Z,-12.62,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250411_20250623_130600.pdf,-71.23,1970-01-01T13:06:00.000Z,1970-01-01T08:06:00.000Z,,10382,1,"49 km al SO de Manu, Manu - Madre De Dios",2025-06-23T13:09:10.000Z,,,2025-0411,411,4.4,2025-06-23T00:00:00.000Z,2025-06-23T00:00:00.000Z
132,,0,III Pucallpa,,2025-06-23T22:57:26.000Z,-8.83,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250412_20250623_225224.pdf,-74.65,1970-01-01T22:52:24.000Z,1970-01-01T17:52:24.000Z,,10383,1,"53 km al S de Pucallpa, Coronel Portillo - Ucayali",2025-06-23T22:57:26.000Z,,,2025-0412,412,4.9,2025-06-23T00:00:00.000Z,2025-06-23T00:00:00.000Z
15,,0,III Santa Isabel,,2025-06-24T03:12:33.000Z,-10.83,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250413_20250624_030722.pdf,-75.6,1970-01-01T03:07:22.000Z,1970-01-01T22:07:22.000Z,,10384,1,"13 km al SE de Santa Isabel, Pasco - Pasco",2025-06-24T03:12:33.000Z,,,2025-0413,413,3.6,2025-06-24T00:00:00.000Z,2025-06-23T00:00:00.000Z
141,,0,,,2025-06-24T14:07:51.000Z,-8.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250414_20250624_140442.pdf,-76.13,1970-01-01T14:04:42.000Z,1970-01-01T09:04:42.000Z,,10385,1,"45 km al E de Tocache Nuevo, Tocache - San Martin",2025-06-24T14:07:51.000Z,,,2025-0414,414,4.1,2025-06-24T00:00:00.000Z,2025-06-24T00:00:00.000Z
40,,0,II-III Zorritos,,2025-06-24T17:24:08.000Z,-3.55,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250415_20250624_171930.pdf,-81.11,1970-01-01T17:19:30.000Z,1970-01-01T12:19:30.000Z,,10386,1,"52 km al O de Zorritos, Contralmirante Villar - Tumbes",2025-06-24T17:24:08.000Z,,,2025-0415,415,3.6,2025-06-24T00:00:00.000Z,2025-06-24T00:00:00.000Z
48,,0,II-III San Vicente De Cañete,,2025-06-25T01:53:56.000Z,-13.33,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250416_20250625_014853.pdf,-76.49,1970-01-01T01:48:53.000Z,1970-01-01T20:48:53.000Z,,10387,1,"30 km al SO de San Vicente De Cañete, Cañete - Lima",2025-06-25T01:53:56.000Z,,,2025-0416,416,3.8,2025-06-25T00:00:00.000Z,2025-06-24T00:00:00.000Z
52,,0,II-III Ancon,,2025-06-26T01:21:26.000Z,-11.92,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250417_20250626_011654.pdf,-77.4,1970-01-01T01:16:54.000Z,1970-01-01T20:16:54.000Z,,10388,1,"31 km al SO de Ancon, Lima - Lima",2025-06-26T01:21:26.000Z,,,2025-0417,417,3.5,2025-06-26T00:00:00.000Z,2025-06-25T00:00:00.000Z
146,,0,,,2025-06-26T05:13:38.000Z,-15.33,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250418_20250626_050826.pdf,-71.87,1970-01-01T05:08:26.000Z,1970-01-01T00:08:26.000Z,,10389,1,"31 km al N de Madrigal, Caylloma - Arequipa",2025-06-26T05:13:38.000Z,,,2025-0418,418,4,2025-06-26T00:00:00.000Z,2025-06-26T00:00:00.000Z
25,,0,II-III Chala,,2025-06-26T08:38:34.000Z,-16.09,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250419_20250626_083332.pdf,-74.27,1970-01-01T08:33:32.000Z,1970-01-01T03:33:32.000Z,,10390,1,"27 km al S de Chala, Caraveli - Arequipa",2025-06-26T08:38:34.000Z,,,2025-0419,419,4,2025-06-26T00:00:00.000Z,2025-06-26T00:00:00.000Z
50,,0,III Zarumilla,,2025-06-27T06:38:17.000Z,-2.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250420_20250627_063153.pdf,-80.04,1970-01-01T06:31:53.000Z,1970-01-01T01:31:53.000Z,,10391,1,"146 km al N de Zarumilla, Zarumilla - Tumbes",2025-06-27T06:38:17.000Z,,,2025-0420,420,4.9,2025-06-27T00:00:00.000Z,2025-06-27T00:00:00.000Z
26,,0,II-III Sullana,,2025-06-27T17:16:55.000Z,-4.89,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250421_20250627_171126.pdf,-80.8,1970-01-01T17:11:26.000Z,1970-01-01T12:11:26.000Z,,10392,1,"12 km al O de Sullana, Sullana - Piura",2025-06-27T17:16:55.000Z,,,2025-0421,421,3.7,2025-06-27T00:00:00.000Z,2025-06-27T00:00:00.000Z
32,,0,II-III Marcona,,2025-06-28T06:39:09.000Z,-15.25,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250422_20250628_063429.pdf,-75.89,1970-01-01T06:34:29.000Z,1970-01-01T01:34:29.000Z,,10393,1,"78 km al O de Marcona, Nazca - Ica",2025-06-28T06:39:09.000Z,,,2025-0422,422,4.2,2025-06-28T00:00:00.000Z,2025-06-28T00:00:00.000Z
36,,0,II-III Yauca,,2025-06-30T02:11:40.000Z,-15.99,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250423_20250630_020616.pdf,-74.57,1970-01-01T02:06:16.000Z,1970-01-01T21:06:16.000Z,,10394,1,"37 km al S de Yauca, Caraveli - Arequipa",2025-06-30T02:11:40.000Z,,,2025-0423,423,3.7,2025-06-30T00:00:00.000Z,2025-06-29T00:00:00.000Z
93,,0,III San Miguel,,2025-06-30T08:49:22.000Z,-12.94,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250424_20250630_084406.pdf,-73.93,1970-01-01T08:44:06.000Z,1970-01-01T03:44:06.000Z,,10395,1,"9 km al NE de San Miguel, La Mar - Ayacucho",2025-06-30T08:49:22.000Z,,,2025-0424,424,4.5,2025-06-30T00:00:00.000Z,2025-06-30T00:00:00.000Z
15,,0,III Toquepala,,2025-06-30T18:32:22.000Z,-17.12,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250425_20250630_182433.pdf,-70.54,1970-01-01T18:24:33.000Z,1970-01-01T13:24:33.000Z,,10396,1,"24 km al NE de Toquepala, Jorge Basadre - Tacna",2025-06-30T18:32:22.000Z,,,2025-0425,425,3.6,2025-06-30T00:00:00.000Z,2025-06-30T00:00:00.000Z
80,,0,III Antabamba,,2025-07-01T09:14:45.000Z,-14.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250426_20250701_090930.pdf,-72.91,1970-01-01T09:09:30.000Z,1970-01-01T04:09:30.000Z,,10397,1,"7 km al NO de Antabamba, Antabamba - Apurimac",2025-07-01T09:14:45.000Z,,,2025-0426,426,4.1,2025-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z
26,,0,III San Pedro De Lloc,,2025-07-01T09:32:05.000Z,-8.06,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250427_20250701_092432.pdf,-80.03,1970-01-01T09:24:32.000Z,1970-01-01T04:24:32.000Z,,10398,1,"91 km al SO de San Pedro De Lloc, Pacasmayo - La Libertad",2025-07-01T09:32:05.000Z,,,2025-0427,427,4,2025-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z
44,,0,II-III Mancora,,2025-07-01T18:21:15.000Z,-4.4,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250428_20250701_181611.pdf,-80.89,1970-01-01T18:16:11.000Z,1970-01-01T13:16:11.000Z,,10399,1,"36 km al SE de Mancora, Talara - Piura",2025-07-01T18:21:15.000Z,,,2025-0428,428,3.5,2025-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z
27,,0,II-III Sullana,,2025-07-02T12:37:05.000Z,-4.87,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250429_20250702_123315.pdf,-80.82,1970-01-01T12:33:15.000Z,1970-01-01T07:33:15.000Z,,10400,1,"15 km al O de Sullana, Sullana - Piura",2025-07-02T12:37:05.000Z,,,2025-0429,429,4.1,2025-07-02T00:00:00.000Z,2025-07-02T00:00:00.000Z
12,,0,II-III Huambo,,2025-07-02T15:52:19.000Z,-15.73,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250430_20250702_154742.pdf,-72.08,1970-01-01T15:47:42.000Z,1970-01-01T10:47:42.000Z,,10401,1,"3 km al E de Huambo, Caylloma - Arequipa",2025-07-02T15:52:19.000Z,,,2025-0430,430,3.5,2025-07-02T00:00:00.000Z,2025-07-02T00:00:00.000Z
39,,0,II-III Huarmey,,2025-07-02T19:24:24.000Z,-10.02,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250431_20250702_192027.pdf,-79.09,1970-01-01T19:20:27.000Z,1970-01-01T14:20:27.000Z,,10402,1,"103 km al O de Huarmey, Huarmey - Ancash",2025-07-02T19:24:24.000Z,,,2025-0431,431,4.1,2025-07-02T00:00:00.000Z,2025-07-02T00:00:00.000Z
18,,0,III Aucayacu,,2025-07-03T01:38:20.000Z,-8.9,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250432_20250703_013319.pdf,-76.11,1970-01-01T01:33:19.000Z,1970-01-01T20:33:19.000Z,,10403,1,"6 km al N de Aucayacu, Leoncio Prado - Huanuco",2025-07-03T01:38:20.000Z,,,2025-0432,432,4,2025-07-03T00:00:00.000Z,2025-07-02T00:00:00.000Z
118,,0,,,2025-07-03T05:03:03.000Z,-12.55,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250433_20250703_045757.pdf,-75.28,1970-01-01T04:57:57.000Z,1970-01-01T23:57:57.000Z,,10404,1,"24 km al S de Huasicancha, Huancayo - Junin",2025-07-03T05:03:03.000Z,,,2025-0433,433,4,2025-07-03T00:00:00.000Z,2025-07-02T00:00:00.000Z
39,,0,II-III Sechura,,2025-07-03T06:57:48.000Z,-5.76,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250434_20250703_065234.pdf,-81.1,1970-01-01T06:52:34.000Z,1970-01-01T01:52:34.000Z,,10405,1,"39 km al SO de Sechura, Sechura - Piura",2025-07-03T06:57:48.000Z,,,2025-0434,434,4,2025-07-03T00:00:00.000Z,2025-07-03T00:00:00.000Z
86,,0,III-IV Huancano,,2025-07-03T09:53:57.000Z,-13.62,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250435_20250703_095010.pdf,-75.81,1970-01-01T09:50:10.000Z,1970-01-01T04:50:10.000Z,,10406,1,"22 km al O de Huancano, Pisco - Ica",2025-07-03T09:53:57.000Z,,,2025-0435,435,4.6,2025-07-03T00:00:00.000Z,2025-07-03T00:00:00.000Z
85,,0,III Chilca,,2025-07-03T11:32:50.000Z,-12.32,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250436_20250703_112847.pdf,-76.91,1970-01-01T11:28:47.000Z,1970-01-01T06:28:47.000Z,,10407,1,"28 km al NO de Chilca, Cañete - Lima",2025-07-03T11:32:50.000Z,,,2025-0436,436,4,2025-07-03T00:00:00.000Z,2025-07-03T00:00:00.000Z
16,,0,III Huarmey,,2025-07-04T01:49:44.000Z,-10.46,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250437_20250703_151323.pdf,-78.8,1970-01-01T15:13:23.000Z,1970-01-01T10:13:23.000Z,,10408,1,"83 km al SO de Huarmey, Huarmey - Ancash",2025-07-04T01:49:44.000Z,,,2025-0437,437,3.8,2025-07-03T00:00:00.000Z,2025-07-03T00:00:00.000Z
8,,0,II Cusco,,2025-07-04T01:37:13.000Z,-13.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250438_20250704_012210.pdf,-71.93,1970-01-01T01:22:10.000Z,1970-01-01T20:22:10.000Z,,10409,1,"10 km al NE de Cusco, Cusco - Cusco",2025-07-04T01:37:13.000Z,,,2025-0438,438,3.5,2025-07-04T00:00:00.000Z,2025-07-03T00:00:00.000Z
58,,0,II-III Ica,,2025-07-04T06:15:44.000Z,-14.14,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250439_20250704_061112.pdf,-75.79,1970-01-01T06:11:12.000Z,1970-01-01T01:11:12.000Z,,10410,1,"11 km al SO de Ica, Ica - Ica",2025-07-04T06:15:44.000Z,,,2025-0439,439,3.8,2025-07-04T00:00:00.000Z,2025-07-04T00:00:00.000Z
32,,0,IV-V Ica,,2025-07-04T09:00:11.000Z,-14.62,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250440_20250704_085511.pdf,-76.52,1970-01-01T08:55:11.000Z,1970-01-01T03:55:11.000Z,,10411,1,"106 km al SO de Ica, Ica - Ica",2025-07-04T09:00:11.000Z,,,2025-0440,440,5.3,2025-07-04T00:00:00.000Z,2025-07-04T00:00:00.000Z
9,,0,III Yungay,,2025-07-04T12:05:51.000Z,-9.13,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250441_20250704_115848.pdf,-77.62,1970-01-01T11:58:48.000Z,1970-01-01T06:58:48.000Z,,10412,1,"13 km al E de Yungay, Yungay - Ancash",2025-07-04T12:05:51.000Z,,,2025-0441,441,3.6,2025-07-04T00:00:00.000Z,2025-07-04T00:00:00.000Z
103,,0,,,2025-07-06T03:44:50.000Z,-3.79,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250442_20250706_034023.pdf,-79.36,1970-01-01T03:40:23.000Z,1970-01-01T22:40:23.000Z,,10413,1,"102 km al N de Ayabaca, Ayabaca - Piura",2025-07-06T03:44:50.000Z,,,2025-0442,442,4.1,2025-07-06T00:00:00.000Z,2025-07-05T00:00:00.000Z
14,,0,II-III Puerto Bermudez,,2025-07-06T10:40:50.000Z,-10.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250443_20250706_103615.pdf,-74.53,1970-01-01T10:36:15.000Z,1970-01-01T05:36:15.000Z,,10414,1,"49 km al E de Puerto Bermudez, Oxapampa - Pasco",2025-07-06T10:40:50.000Z,,,2025-0443,443,3.8,2025-07-06T00:00:00.000Z,2025-07-06T00:00:00.000Z
22,,0,IV Nueva Cajamarca,,2025-07-06T11:33:52.000Z,-5.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250444_20250706_112745.pdf,-77.01,1970-01-01T11:27:45.000Z,1970-01-01T06:27:45.000Z,,10415,1,"57 km al NE de Nueva Cajamarca, Rioja - San Martin",2025-07-06T11:33:52.000Z,,,2025-0444,444,5.2,2025-07-06T00:00:00.000Z,2025-07-06T00:00:00.000Z
14,,0,III Yungay,,2025-07-07T15:33:54.000Z,-9.13,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250445_20250707_153019.pdf,-77.62,1970-01-01T15:30:19.000Z,1970-01-01T10:30:19.000Z,,10416,1,"13 km al E de Yungay, Yungay - Ancash",2025-07-07T15:33:54.000Z,,,2025-0445,445,3.5,2025-07-07T00:00:00.000Z,2025-07-07T00:00:00.000Z
94,,0,,,2025-07-07T17:28:18.000Z,-2.68,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250446_20250707_172059.pdf,-79.51,1970-01-01T17:20:59.000Z,1970-01-01T12:20:59.000Z,,10417,1,"124 km al NE de Zarumilla, Zarumilla - Tumbes",2025-07-07T17:28:18.000Z,,,2025-0446,446,4,2025-07-07T00:00:00.000Z,2025-07-07T00:00:00.000Z
27,,0,,,2025-07-07T18:06:56.000Z,-8.82,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250447_20250707_180245.pdf,-79.49,1970-01-01T18:02:45.000Z,1970-01-01T13:02:45.000Z,,10418,1,"89 km al SO de Salaverry, Trujillo - La Libertad",2025-07-07T18:06:56.000Z,,,2025-0447,447,4.1,2025-07-07T00:00:00.000Z,2025-07-07T00:00:00.000Z
165,,0,,,2025-07-07T23:35:25.000Z,-16.17,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250448_20250707_233057.pdf,-69.72,1970-01-01T23:30:57.000Z,1970-01-01T18:30:57.000Z,,10419,1,"13 km al SO de Ilave, El Collao - Puno",2025-07-07T23:35:25.000Z,,,2025-0448,448,4.2,2025-07-07T00:00:00.000Z,2025-07-07T00:00:00.000Z
170,,0,,,2025-07-08T03:18:29.000Z,-16.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250449_20250708_031350.pdf,-69.9,1970-01-01T03:13:50.000Z,1970-01-01T22:13:50.000Z,,10420,1,"21 km al SO de Conduriri, El Collao - Puno",2025-07-08T03:18:29.000Z,,,2025-0449,449,4,2025-07-08T00:00:00.000Z,2025-07-07T00:00:00.000Z
53,,0,III-IV Pisco,,2025-07-08T11:42:53.000Z,-13.72,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250450_20250708_114005.pdf,-76.47,1970-01-01T11:40:05.000Z,1970-01-01T06:40:05.000Z,,10421,1,"29 km al O de Pisco, Pisco - Ica",2025-07-08T11:42:53.000Z,,,2025-0450,450,5.3,2025-07-08T00:00:00.000Z,2025-07-08T00:00:00.000Z
58,,0,IV Palpa,,2025-07-08T21:37:02.000Z,-14.88,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250451_20250708_213253.pdf,-75.51,1970-01-01T21:32:53.000Z,1970-01-01T16:32:53.000Z,,10422,1,"53 km al SO de Palpa, Palpa - Ica",2025-07-08T21:37:02.000Z,,,2025-0451,451,4.9,2025-07-08T00:00:00.000Z,2025-07-08T00:00:00.000Z
44,,0,,,2025-07-09T08:52:30.000Z,-18.61,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250452_20250709_084512.pdf,-71.26,1970-01-01T08:45:12.000Z,1970-01-01T03:45:12.000Z,,10423,1,"108 km al S de Ilo, Ilo - Moquegua",2025-07-09T08:52:30.000Z,,,2025-0452,452,4,2025-07-09T00:00:00.000Z,2025-07-09T00:00:00.000Z
178,,0,,,2025-07-09T17:58:33.000Z,-14.87,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250453_20250709_175252.pdf,-71.31,1970-01-01T17:52:52.000Z,1970-01-01T12:52:52.000Z,,10424,1,"14 km al SE de Espinar, Espinar - Cusco",2025-07-09T17:58:33.000Z,,,2025-0453,453,4,2025-07-09T00:00:00.000Z,2025-07-09T00:00:00.000Z
31,,0,III Ica,,2025-07-10T04:02:07.000Z,-14.53,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250454_20250710_035821.pdf,-76.42,1970-01-01T03:58:21.000Z,1970-01-01T22:58:21.000Z,,10425,1,"91 km al SO de Ica, Ica - Ica",2025-07-10T04:02:07.000Z,,,2025-0454,454,4.8,2025-07-10T00:00:00.000Z,2025-07-09T00:00:00.000Z
124,,0,III Calana,,2025-07-10T09:32:06.000Z,-19.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250455_20250710_092605.pdf,-69.4,1970-01-01T09:26:05.000Z,1970-01-01T04:26:05.000Z,,10426,1,"147 km al SE de Calana, Tacna - Tacna",2025-07-10T09:32:06.000Z,,,2025-0455,455,5,2025-07-10T00:00:00.000Z,2025-07-10T00:00:00.000Z
12,,0,III Torata,,2025-07-10T18:30:34.000Z,-17.08,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250456_20250710_182238.pdf,-70.8,1970-01-01T18:22:38.000Z,1970-01-01T13:22:38.000Z,,10427,1,"5 km al E de Torata, Mariscal Nieto - Moquegua",2025-07-10T18:30:34.000Z,,,2025-0456,456,3.8,2025-07-10T00:00:00.000Z,2025-07-10T00:00:00.000Z
39,,0,,,2025-07-11T03:22:34.000Z,-8.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250457_20250711_031808.pdf,-76.16,1970-01-01T03:18:08.000Z,1970-01-01T22:18:08.000Z,,10428,1,"27 km al N de Aucayacu, Leoncio Prado - Huanuco",2025-07-11T03:22:34.000Z,,,2025-0457,457,4,2025-07-11T00:00:00.000Z,2025-07-10T00:00:00.000Z
136,,0,III Pastaza,,2025-07-11T04:18:51.000Z,-3.21,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250458_20250711_041234.pdf,-75.9,1970-01-01T04:12:34.000Z,1970-01-01T23:12:34.000Z,,10429,1,"65 km al SE de Pastaza, Datem del Marañón - Loreto",2025-07-11T04:18:51.000Z,,,2025-0458,458,5,2025-07-11T00:00:00.000Z,2025-07-10T00:00:00.000Z
17,,0,II-III Urcos,,2025-07-11T16:08:21.000Z,-13.77,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250459_20250711_160334.pdf,-71.62,1970-01-01T16:03:34.000Z,1970-01-01T11:03:34.000Z,,10430,1,"10 km al S de Urcos, Quispicanchi - Cusco",2025-07-11T16:08:21.000Z,,,2025-0459,459,3.5,2025-07-11T00:00:00.000Z,2025-07-11T00:00:00.000Z
17,,0,III-IV Villa Rica,,2025-07-11T17:24:37.000Z,-10.81,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250460_20250711_171843.pdf,-74.99,1970-01-01T17:18:43.000Z,1970-01-01T12:18:43.000Z,,10431,1,"34 km al E de Villa Rica, Oxapampa - Pasco",2025-07-11T17:24:37.000Z,,,2025-0460,460,4.8,2025-07-11T00:00:00.000Z,2025-07-11T00:00:00.000Z
34,,0,III Huarmey,,2025-07-12T02:27:53.000Z,-10.55,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250461_20250712_022250.pdf,-78.56,1970-01-01T02:22:50.000Z,1970-01-01T21:22:50.000Z,,10432,1,"70 km al SO de Huarmey, Huarmey - Ancash",2025-07-12T02:27:53.000Z,,,2025-0461,461,3.8,2025-07-12T00:00:00.000Z,2025-07-11T00:00:00.000Z
163,,0,II-III Pucallpa,,2025-07-12T17:28:49.000Z,-8.05,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250462_20250712_172304.pdf,-74.37,1970-01-01T17:23:04.000Z,1970-01-01T12:23:04.000Z,,10433,1,"40 km al NE de Pucallpa, Coronel Portillo - Ucayali",2025-07-12T17:28:49.000Z,,,2025-0462,462,4.8,2025-07-12T00:00:00.000Z,2025-07-12T00:00:00.000Z
102,,0,,,2025-07-13T03:33:43.000Z,-15.39,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20250463_20250713_032939.pdf,-74.35,1970-01-01T03:29:39.000Z,1970-01-01T22:29:39.000Z,,10434,1,"28 km al E de Acari, Caraveli - Arequipa",2025-07-13T03:33:43.000Z,,,2025-0463,463,4.2,2025-07-13T00:00:00.000Z,2025-07-12T00:00:00.000Z
