FECHA_CORTE;ANIO;NOM_MES;TOTAL_PAGANTES;TOTAL_NOPAGANTES;TOTAL
20250123;2010;Marzo;247;5;252
20250123;2010;Abril;1,165;0;1,165
20250123;2010;Abril;68;0;68
20250123;2010;Abril;1,233;0;1,233
20250123;2010;Mayo;39;1;40
20250123;2010;Mayo;8;2;10
20250123;2010;Mayo;47;3;50
20250123;2010;Junio;0;2;2
20250123;2010;Junio;0;3;3
20250123;2010;Junio;0;5;5
20250123;2010;Julio;52;2;54
20250123;2010;Julio;13;2;15
20250123;2010;Julio;65;4;69
20250123;2010;Agosto;111;2;113
20250123;2010;Agosto;22;2;24
20250123;2010;Agosto;133;4;137
20250123;2010;Setiembre;46;2;48
20250123;2010;Setiembre;8;1;9
20250123;2010;Setiembre;54;3;57
20250123;2010;Octubre;27;1;28
20250123;2010;Octubre;5;1;6
20250123;2010;Octubre;32;2;34
20250123;2010;Noviembre;12;2;14
20250123;2010;Noviembre;4;1;5
20250123;2010;Noviembre;16;3;19
20250123;2010;Diciembre;18;0;18
20250123;2010;Diciembre;2;0;2
20250123;2010;Diciembre;20;0;20
20250123;2010;Enero;0;85;85
20250123;2010;Enero;0;45;45
20250123;2010;Enero;0;130;130
20250123;2010;Febrero;0;160;160
20250123;2010;Febrero;0;7;7
20250123;2010;Febrero;0;167;167
20250123;2010;Marzo;0;155;155
20250123;2010;Marzo;0;10;10
20250123;2010;Marzo;0;165;165
20250123;2010;Abril;0;200;200
20250123;2010;Abril;0;10;10
20250123;2010;Abril;0;210;210
20250123;2010;Mayo;0;200;200
20250123;2010;Mayo;0;8;8
20250123;2010;Mayo;0;208;208
20250123;2010;Junio;0;180;180
20250123;2010;Junio;0;5;5
20250123;2010;Junio;0;185;185
20250123;2010;Julio;0;325;325
20250123;2010;Julio;0;15;15
20250123;2010;Julio;0;340;340
20250123;2010;Agosto;0;115;115
20250123;2010;Agosto;0;8;8
20250123;2010;Agosto;0;123;123
20250123;2010;Setiembre;0;4,500;4,500
20250123;2010;Setiembre;0;200;200
20250123;2010;Setiembre;0;4,700;4,700
20250123;2010;Octubre;0;100;100
20250123;2010;Octubre;0;7;7
20250123;2010;Octubre;0;107;107
20250123;2010;Noviembre;0;260;260
20250123;2010;Noviembre;0;6;6
20250123;2010;Noviembre;0;266;266
20250123;2010;Diciembre;0;240;240
20250123;2010;Diciembre;0;6;6
20250123;2010;Diciembre;0;246;246
20250123;2010;Enero;36;0;36
20250123;2010;Enero;17;0;17
20250123;2010;Enero;53;0;53
20250123;2010;Febrero;31;0;31
20250123;2010;Febrero;11;0;11
20250123;2010;Febrero;42;0;42
20250123;2010;Marzo;19;0;19
20250123;2010;Marzo;15;0;15
20250123;2010;Marzo;34;0;34
20250123;2010;Abril;29;0;29
20250123;2010;Abril;17;0;17
20250123;2010;Abril;46;0;46
20250123;2010;Mayo;38;0;38
20250123;2010;Mayo;64;0;64
20250123;2010;Mayo;102;0;102
20250123;2010;Junio;34;0;34
20250123;2010;Junio;39;0;39
20250123;2010;Junio;73;0;73
20250123;2010;Julio;43;0;43
20250123;2010;Julio;80;0;80
20250123;2010;Julio;123;0;123
20250123;2010;Agosto;83;0;83
20250123;2010;Agosto;74;0;74
20250123;2010;Agosto;157;0;157
20250123;2010;Setiembre;107;0;107
20250123;2010;Setiembre;99;0;99
20250123;2010;Setiembre;206;0;206
20250123;2010;Octubre;57;0;57
20250123;2010;Octubre;70;0;70
20250123;2010;Octubre;127;0;127
20250123;2010;Noviembre;71;0;71
20250123;2010;Noviembre;116;0;116
20250123;2010;Noviembre;187;0;187
20250123;2010;Diciembre;48;0;48
20250123;2010;Diciembre;53;0;53
20250123;2010;Diciembre;101;0;101
20250123;2010;Enero;1,074;0;1,074
20250123;2010;Enero;3,151;0;3,151
20250123;2010;Enero;4,225;0;4,225
20250123;2010;Febrero;1,049;0;1,049
20250123;2010;Febrero;3,248;0;3,248
20250123;2010;Febrero;4,297;0;4,297
20250123;2010;Marzo;470;0;470
20250123;2010;Marzo;2,301;0;2,301
20250123;2010;Marzo;2,771;0;2,771
20250123;2010;Abril;949;0;949
20250123;2010;Abril;3,401;0;3,401
20250123;2010;Abril;4,350;0;4,350
20250123;2010;Mayo;1,062;0;1,062
20250123;2010;Mayo;4,873;0;4,873
20250123;2010;Mayo;5,935;0;5,935
20250123;2010;Junio;1,015;0;1,015
20250123;2010;Junio;3,414;0;3,414
20250123;2010;Junio;4,429;0;4,429
20250123;2010;Julio;820;0;820
20250123;2010;Julio;4,654;0;4,654
20250123;2010;Julio;5,474;0;5,474
20250123;2010;Agosto;885;0;885
20250123;2010;Agosto;6,842;0;6,842
20250123;2010;Agosto;7,727;0;7,727
20250123;2010;Setiembre;915;0;915
20250123;2010;Setiembre;4,319;0;4,319
20250123;2010;Setiembre;5,234;0;5,234
20250123;2010;Octubre;2,288;0;2,288
20250123;2010;Octubre;6,466;0;6,466
20250123;2010;Octubre;8,754;0;8,754
20250123;2010;Noviembre;4,352;0;4,352
20250123;2010;Noviembre;3,672;0;3,672
20250123;2010;Noviembre;8,024;0;8,024
20250123;2010;Diciembre;1,276;0;1,276
20250123;2010;Diciembre;1,750;0;1,750
20250123;2010;Diciembre;3,026;0;3,026
20250123;2011;Enero;1,613;0;1,613
20250123;2011;Enero;479;0;479
20250123;2011;Enero;2,092;0;2,092
20250123;2011;Febrero;1,082;0;1,082
20250123;2011;Febrero;436;0;436
20250123;2011;Febrero;1,518;0;1,518
20250123;2011;Marzo;764;0;764
20250123;2011;Marzo;424;0;424
20250123;2011;Marzo;1,188;0;1,188
20250123;2011;Abril;1,156;6;1,162
20250123;2011;Abril;455;5;460
20250123;2011;Abril;1,611;11;1,622
20250123;2011;Mayo;729;7;736
20250123;2011;Mayo;411;9;420
20250123;2011;Mayo;1,140;16;1,156
20250123;2011;Junio;810;0;810
20250123;2011;Junio;404;0;404
20250123;2011;Junio;1,214;0;1,214
20250123;2011;Julio;3,647;12;3,659
20250123;2011;Julio;875;14;889
20250123;2011;Julio;4,522;26;4,548
20250123;2011;Agosto;2,757;0;2,757
20250123;2011;Agosto;810;0;810
20250123;2011;Agosto;3,567;0;3,567
20250123;2011;Setiembre;2,565;91;2,656
20250123;2011;Setiembre;638;22;660
20250123;2011;Setiembre;3,203;113;3,316
20250123;2011;Octubre;2,404;0;2,404
20250123;2011;Octubre;465;0;465
20250123;2011;Octubre;2,869;0;2,869
20250123;2011;Noviembre;3,302;57;3,359
20250123;2011;Noviembre;493;4;497
20250123;2011;Noviembre;3,795;61;3,856
20250123;2011;Diciembre;2,000;53;2,053
20250123;2011;Diciembre;431;2;433
20250123;2011;Diciembre;2,431;55;2,486
20250123;2011;Enero;2,139;118;2,257
20250123;2011;Enero;407;0;407
20250123;2011;Enero;2,546;118;2,664
20250123;2011;Febrero;1,630;173;1,803
20250123;2011;Febrero;401;0;401
20250123;2011;Febrero;2,031;173;2,204
20250123;2011;Marzo;929;145;1,074
20250123;2011;Marzo;336;0;336
20250123;2011;Marzo;1,265;145;1,410
20250123;2011;Abril;4,073;290;4,363
20250123;2011;Abril;599;0;599
20250123;2011;Abril;4,672;290;4,962
20250123;2011;Mayo;2,301;484;2,785
20250123;2011;Mayo;547;0;547
20250123;2011;Mayo;2,848;484;3,332
20250123;2011;Junio;2,442;342;2,784
20250123;2011;Junio;710;0;710
20250123;2011;Junio;3,152;342;3,494
20250123;2011;Julio;8,514;560;9,074
20250123;2011;Julio;1,184;24;1,208
20250123;2011;Julio;9,698;584;10,282
20250123;2011;Agosto;7,652;387;8,039
20250123;2011;Agosto;907;27;934
20250123;2011;Agosto;8,559;414;8,973
20250123;2011;Setiembre;4,077;819;4,896
20250123;2011;Setiembre;670;0;670
20250123;2011;Setiembre;4,747;819;5,566
20250123;2011;Octubre;7,427;728;8,155
20250123;2011;Octubre;882;0;882
20250123;2011;Octubre;8,309;728;9,037
20250123;2011;Noviembre;5,546;1,518;7,064
20250123;2011;Noviembre;389;0;389
20250123;2011;Noviembre;5,935;1,518;7,453
20250123;2011;Diciembre;2,025;449;2,474
20250123;2011;Diciembre;267;0;267
20250123;2011;Diciembre;2,292;449;2,741
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Enero;0;0;0
20250123;2011;Febrero;4;0;4
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;4;0;4
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;0;0;0
20250123;2011;Abril;38;0;38
20250123;2011;Abril;0;0;0
20250123;2011;Abril;38;0;38
20250123;2011;Mayo;82;0;82
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;82;0;82
20250123;2011;Junio;126;0;126
20250123;2011;Junio;0;0;0
20250123;2011;Junio;126;0;126
20250123;2011;Julio;97;0;97
20250123;2011;Julio;0;28;28
20250123;2011;Julio;97;28;125
20250123;2011;Agosto;317;0;317
20250123;2011;Agosto;101;0;101
20250123;2011;Agosto;418;0;418
20250123;2011;Setiembre;90;0;90
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;90;0;90
20250123;2011;Octubre;709;0;709
20250123;2011;Octubre;27;0;27
20250123;2011;Octubre;736;0;736
20250123;2011;Noviembre;154;0;154
20250123;2011;Noviembre;103;0;103
20250123;2011;Noviembre;257;0;257
20250123;2011;Diciembre;28;0;28
20250123;2011;Diciembre;11;0;11
20250123;2011;Diciembre;39;0;39
20250123;2011;Enero;139;0;139
20250123;2011;Enero;0;0;0
20250123;2011;Enero;139;0;139
20250123;2011;Febrero;75;51;126
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;75;51;126
20250123;2011;Marzo;67;0;67
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;67;0;67
20250123;2011;Abril;90;27;117
20250123;2011;Abril;0;0;0
20250123;2011;Abril;90;27;117
20250123;2011;Mayo;118;0;118
20250123;2011;Mayo;20;0;20
20250123;2011;Mayo;138;0;138
20250123;2011;Junio;82;59;141
20250123;2011;Junio;30;0;30
20250123;2011;Junio;112;59;171
20250123;2011;Julio;180;0;180
20250123;2011;Julio;96;0;96
20250123;2011;Julio;276;0;276
20250123;2011;Agosto;290;0;290
20250123;2011;Agosto;14;0;14
20250123;2011;Agosto;304;0;304
20250123;2011;Setiembre;142;146;288
20250123;2011;Setiembre;22;0;22
20250123;2011;Setiembre;164;146;310
20250123;2011;Octubre;98;15;113
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;98;15;113
20250123;2011;Noviembre;121;35;156
20250123;2011;Noviembre;11;0;11
20250123;2011;Noviembre;132;35;167
20250123;2011;Diciembre;126;86;212
20250123;2011;Diciembre;4;0;4
20250123;2011;Diciembre;130;86;216
20250123;2011;Enero;34;0;34
20250123;2011;Enero;55;0;55
20250123;2011;Enero;89;0;89
20250123;2011;Febrero;64;0;64
20250123;2011;Febrero;40;0;40
20250123;2011;Febrero;104;0;104
20250123;2011;Marzo;27;0;27
20250123;2011;Marzo;25;0;25
20250123;2011;Marzo;52;0;52
20250123;2011;Abril;98;0;98
20250123;2011;Abril;23;0;23
20250123;2011;Abril;121;0;121
20250123;2011;Mayo;77;0;77
20250123;2011;Mayo;48;0;48
20250123;2011;Mayo;125;0;125
20250123;2011;Junio;124;0;124
20250123;2011;Junio;62;0;62
20250123;2011;Junio;186;0;186
20250123;2011;Julio;74;0;74
20250123;2011;Julio;66;0;66
20250123;2011;Julio;140;0;140
20250123;2011;Agosto;438;0;438
20250123;2011;Agosto;147;0;147
20250123;2011;Agosto;585;0;585
20250123;2011;Setiembre;152;0;152
20250123;2011;Setiembre;74;0;74
20250123;2011;Setiembre;226;0;226
20250123;2011;Octubre;341;0;341
20250123;2011;Octubre;80;0;80
20250123;2011;Octubre;421;0;421
20250123;2011;Noviembre;123;0;123
20250123;2011;Noviembre;46;0;46
20250123;2011;Noviembre;169;0;169
20250123;2011;Diciembre;80;0;80
20250123;2011;Diciembre;18;0;18
20250123;2011;Diciembre;98;0;98
20250123;2011;Enero;39;0;39
20250123;2011;Enero;0;0;0
20250123;2011;Enero;39;0;39
20250123;2011;Febrero;22;0;22
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;22;0;22
20250123;2011;Marzo;23;0;23
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;23;0;23
20250123;2011;Abril;77;0;77
20250123;2011;Abril;0;0;0
20250123;2011;Abril;77;0;77
20250123;2011;Mayo;43;0;43
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;43;0;43
20250123;2011;Junio;38;0;38
20250123;2011;Junio;0;0;0
20250123;2011;Junio;38;0;38
20250123;2011;Julio;67;0;67
20250123;2011;Julio;0;0;0
20250123;2011;Julio;67;0;67
20250123;2011;Agosto;98;0;98
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;98;0;98
20250123;2011;Setiembre;64;0;64
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;64;0;64
20250123;2011;Octubre;134;0;134
20250123;2011;Octubre;0;0;0
20250123;2011;Octubre;134;0;134
20250123;2011;Noviembre;147;0;147
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;147;0;147
20250123;2011;Diciembre;44;0;44
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;44;0;44
20250123;2011;Enero;96;0;96
20250123;2011;Enero;0;0;0
20250123;2011;Enero;96;0;96
20250123;2011;Febrero;64;0;64
20250123;2011;Febrero;13;0;13
20250123;2011;Febrero;77;0;77
20250123;2011;Marzo;28;0;28
20250123;2011;Marzo;2;0;2
20250123;2011;Marzo;30;0;30
20250123;2011;Abril;802;0;802
20250123;2011;Abril;0;0;0
20250123;2011;Abril;802;0;802
20250123;2011;Mayo;205;0;205
20250123;2011;Mayo;5;0;5
20250123;2011;Mayo;210;0;210
20250123;2011;Junio;102;24;126
20250123;2011;Junio;8;0;8
20250123;2011;Junio;110;24;134
20250123;2011;Julio;935;0;935
20250123;2011;Julio;10;0;10
20250123;2011;Julio;945;0;945
20250123;2011;Agosto;725;0;725
20250123;2011;Agosto;0;0;0
20250123;2011;Agosto;725;0;725
20250123;2011;Setiembre;827;0;827
20250123;2011;Setiembre;6;0;6
20250123;2011;Setiembre;833;0;833
20250123;2011;Octubre;676;40;716
20250123;2011;Octubre;18;0;18
20250123;2011;Octubre;694;40;734
20250123;2011;Noviembre;839;61;900
20250123;2011;Noviembre;13;0;13
20250123;2011;Noviembre;852;61;913
20250123;2011;Diciembre;238;0;238
20250123;2011;Diciembre;9;0;9
20250123;2011;Diciembre;247;0;247
20250123;2011;Enero;1,182;0;1,182
20250123;2011;Enero;276;0;276
20250123;2011;Enero;1,458;0;1,458
20250123;2011;Febrero;1,291;10;1,301
20250123;2011;Febrero;277;0;277
20250123;2011;Febrero;1,568;10;1,578
20250123;2011;Marzo;990;0;990
20250123;2011;Marzo;207;0;207
20250123;2011;Marzo;1,197;0;1,197
20250123;2011;Abril;1,817;41;1,858
20250123;2011;Abril;245;0;245
20250123;2011;Abril;2,062;41;2,103
20250123;2011;Mayo;1,213;0;1,213
20250123;2011;Mayo;273;0;273
20250123;2011;Mayo;1,486;0;1,486
20250123;2011;Junio;1,358;0;1,358
20250123;2011;Junio;208;0;208
20250123;2011;Junio;1,566;0;1,566
20250123;2011;Julio;3,238;0;3,238
20250123;2011;Julio;268;0;268
20250123;2011;Julio;3,506;0;3,506
20250123;2011;Agosto;3,198;0;3,198
20250123;2011;Agosto;446;0;446
20250123;2011;Agosto;3,644;0;3,644
20250123;2011;Setiembre;2,691;30;2,721
20250123;2011;Setiembre;252;0;252
20250123;2011;Setiembre;2,943;30;2,973
20250123;2011;Octubre;7,246;0;7,246
20250123;2011;Octubre;220;0;220
20250123;2011;Octubre;7,466;0;7,466
20250123;2011;Noviembre;5,592;0;5,592
20250123;2011;Noviembre;177;0;177
20250123;2011;Noviembre;5,769;0;5,769
20250123;2011;Diciembre;884;0;884
20250123;2011;Diciembre;36;0;36
20250123;2011;Diciembre;920;0;920
20250123;2011;Enero;1,967;22;1,989
20250123;2011;Enero;149;0;149
20250123;2011;Enero;2,116;22;2,138
20250123;2011;Febrero;2,205;23;2,228
20250123;2011;Febrero;137;0;137
20250123;2011;Febrero;2,342;23;2,365
20250123;2011;Marzo;1,569;16;1,585
20250123;2011;Marzo;63;0;63
20250123;2011;Marzo;1,632;16;1,648
20250123;2011;Abril;2,093;41;2,134
20250123;2011;Abril;163;0;163
20250123;2011;Abril;2,256;41;2,297
20250123;2011;Mayo;1,309;12;1,321
20250123;2011;Mayo;106;0;106
20250123;2011;Mayo;1,415;12;1,427
20250123;2011;Junio;1,352;43;1,395
20250123;2011;Junio;94;0;94
20250123;2011;Junio;1,446;43;1,489
20250123;2011;Julio;4,297;0;4,297
20250123;2011;Julio;364;0;364
20250123;2011;Julio;4,661;0;4,661
20250123;2011;Agosto;4,076;0;4,076
20250123;2011;Agosto;257;0;257
20250123;2011;Agosto;4,333;0;4,333
20250123;2011;Setiembre;2,617;44;2,661
20250123;2011;Setiembre;104;0;104
20250123;2011;Setiembre;2,721;44;2,765
20250123;2011;Octubre;6,998;28;7,026
20250123;2011;Octubre;100;0;100
20250123;2011;Octubre;7,098;28;7,126
20250123;2011;Noviembre;6,565;0;6,565
20250123;2011;Noviembre;74;0;74
20250123;2011;Noviembre;6,639;0;6,639
20250123;2011;Diciembre;1,255;0;1,255
20250123;2011;Diciembre;28;0;28
20250123;2011;Diciembre;1,283;0;1,283
20250123;2011;Enero;31;0;31
20250123;2011;Enero;0;0;0
20250123;2011;Enero;31;0;31
20250123;2011;Febrero;154;0;154
20250123;2011;Febrero;3;0;3
20250123;2011;Febrero;157;0;157
20250123;2011;Marzo;79;0;79
20250123;2011;Marzo;0;0;0
20250123;2011;Marzo;79;0;79
20250123;2011;Abril;154;0;154
20250123;2011;Abril;0;0;0
20250123;2011;Abril;154;0;154
20250123;2011;Mayo;138;0;138
20250123;2011;Mayo;0;0;0
20250123;2011;Mayo;138;0;138
20250123;2011;Junio;320;0;320
20250123;2011;Junio;0;0;0
20250123;2011;Junio;320;0;320
20250123;2011;Julio;157;0;157
20250123;2011;Julio;0;0;0
20250123;2011;Julio;157;0;157
20250123;2011;Agosto;282;0;282
20250123;2011;Agosto;30;0;30
20250123;2011;Agosto;312;0;312
20250123;2011;Setiembre;227;51;278
20250123;2011;Setiembre;0;0;0
20250123;2011;Setiembre;227;51;278
20250123;2011;Octubre;771;0;771
20250123;2011;Octubre;16;0;16
20250123;2011;Octubre;787;0;787
20250123;2011;Noviembre;149;0;149
20250123;2011;Noviembre;0;0;0
20250123;2011;Noviembre;149;0;149
20250123;2011;Diciembre;64;0;64
20250123;2011;Diciembre;0;0;0
20250123;2011;Diciembre;64;0;64
20250123;2011;Enero;6,249;10;6,259
20250123;2011;Enero;5,113;5;5,118
20250123;2011;Enero;11,362;15;11,377
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;6,436;16;6,452
20250123;2011;Marzo;4,972;2;4,974
20250123;2011;Marzo;11,408;18;11,426
20250123;2011;Abril;7,145;6;7,151
20250123;2011;Abril;4,882;14;4,896
20250123;2011;Abril;12,027;20;12,047
20250123;2011;Mayo;7,646;0;7,646
20250123;2011;Mayo;4,882;21;4,903
20250123;2011;Mayo;12,528;21;12,549
20250123;2011;Junio;6,923;0;6,923
20250123;2011;Junio;4,503;0;4,503
20250123;2011;Junio;11,426;0;11,426
20250123;2011;Julio;7,059;0;7,059
20250123;2011;Julio;4,734;18;4,752
20250123;2011;Julio;11,793;18;11,811
20250123;2011;Agosto;7,386;0;7,386
20250123;2011;Agosto;4,606;11;4,617
20250123;2011;Agosto;11,992;11;12,003
20250123;2011;Setiembre;6,965;0;6,965
20250123;2011;Setiembre;4,566;0;4,566
20250123;2011;Setiembre;11,531;0;11,531
20250123;2011;Octubre;7,163;170;7,333
20250123;2011;Octubre;4,783;0;4,783
20250123;2011;Octubre;11,946;170;12,116
20250123;2011;Noviembre;6,889;2;6,891
20250123;2011;Noviembre;4,869;0;4,869
20250123;2011;Noviembre;11,758;2;11,760
20250123;2011;Diciembre;6,383;0;6,383
20250123;2011;Diciembre;4,417;0;4,417
20250123;2011;Diciembre;10,800;0;10,800
20250123;2011;Enero;6;0;6
20250123;2011;Enero;7;0;7
20250123;2011;Enero;13;0;13
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;16;0;16
20250123;2011;Marzo;14;0;14
20250123;2011;Marzo;30;0;30
20250123;2011;Abril;38;0;38
20250123;2011;Abril;17;0;17
20250123;2011;Abril;55;0;55
20250123;2011;Mayo;37;16;53
20250123;2011;Mayo;14;0;14
20250123;2011;Mayo;51;16;67
20250123;2011;Junio;113;0;113
20250123;2011;Junio;60;0;60
20250123;2011;Junio;173;0;173
20250123;2011;Julio;50;0;50
20250123;2011;Julio;18;0;18
20250123;2011;Julio;68;0;68
20250123;2011;Agosto;86;0;86
20250123;2011;Agosto;47;0;47
20250123;2011;Agosto;133;0;133
20250123;2011;Setiembre;78;0;78
20250123;2011;Setiembre;39;0;39
20250123;2011;Setiembre;117;0;117
20250123;2011;Octubre;79;0;79
20250123;2011;Octubre;45;0;45
20250123;2011;Octubre;124;0;124
20250123;2011;Noviembre;23;0;23
20250123;2011;Noviembre;11;0;11
20250123;2011;Noviembre;34;0;34
20250123;2011;Diciembre;97;0;97
20250123;2011;Diciembre;8;0;8
20250123;2011;Diciembre;105;0;105
20250123;2011;Enero;9;0;9
20250123;2011;Enero;629;0;629
20250123;2011;Enero;638;0;638
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Febrero;0;0;0
20250123;2011;Marzo;31;52;83
20250123;2011;Marzo;915;0;915
20250123;2011;Marzo;946;52;998
20250123;2011;Abril;16;0;16
20250123;2011;Abril;831;1;832
20250123;2011;Abril;847;1;848
20250123;2011;Mayo;33;0;33
20250123;2011;Mayo;670;0;670
20250123;2011;Mayo;703;0;703
20250123;2011;Junio;22;0;22
20250123;2011;Junio;856;0;856
20250123;2011;Junio;878;0;878
20250123;2011;Julio;26;0;26
20250123;2011;Julio;1,039;0;1,039
20250123;2011;Julio;1,065;0;1,065
20250123;2011;Agosto;17;0;17
20250123;2011;Agosto;933;0;933
20250123;2011;Agosto;950;0;950
20250123;2011;Setiembre;28;0;28
20250123;2011;Setiembre;842;0;842
20250123;2011;Setiembre;870;0;870
20250123;2011;Octubre;30;0;30
20250123;2011;Octubre;835;0;835
20250123;2011;Octubre;865;0;865
20250123;2011;Noviembre;17;0;17
20250123;2011;Noviembre;863;0;863
20250123;2011;Noviembre;880;0;880
20250123;2011;Diciembre;69;0;69
20250123;2011;Diciembre;970;0;970
20250123;2011;Diciembre;1,039;0;1,039
20250123;2011;Enero;96;229;325
20250123;2011;Enero;4,495;23;4,518
20250123;2011;Enero;4,591;252;4,843
20250123;2011;Febrero;71;183;254
20250123;2011;Febrero;3,439;22;3,461
20250123;2011;Febrero;3,510;205;3,715
20250123;2011;Marzo;77;317;394
20250123;2011;Marzo;5,853;19;5,872
20250123;2011;Marzo;5,930;336;6,266
20250123;2011;Abril;141;293;434
20250123;2011;Abril;7,688;21;7,709
20250123;2011;Abril;7,829;314;8,143
20250123;2011;Mayo;124;139;263
20250123;2011;Mayo;6,562;25;6,587
20250123;2011;Mayo;6,686;164;6,850
20250123;2011;Junio;23;9,547;9,570
20250123;2011;Junio;5,121;10;5,131
20250123;2011;Junio;5,144;9,557;14,701
20250123;2011;Julio;116;233;349
20250123;2011;Julio;11,052;25;11,077
20250123;2011;Julio;11,168;258;11,426
20250123;2011;Agosto;99;283;382
20250123;2011;Agosto;12,285;8;12,293
20250123;2011;Agosto;12,384;291;12,675
20250123;2011;Setiembre;367;1,583;1,950
20250123;2011;Setiembre;10,469;0;10,469
20250123;2011;Setiembre;10,836;1,583;12,419
20250123;2011;Octubre;310;313;623
20250123;2011;Octubre;11,642;0;11,642
20250123;2011;Octubre;11,952;313;12,265
20250123;2011;Noviembre;430;618;1,048
20250123;2011;Noviembre;9,170;0;9,170
20250123;2011;Noviembre;9,600;618;10,218
20250123;2011;Diciembre;233;725;958
20250123;2011;Diciembre;4,205;0;4,205
20250123;2011;Diciembre;4,438;725;5,163
20250123;2011;Enero;563;583;1,146
20250123;2011;Enero;1,282;26;1,308
20250123;2011;Enero;1,845;609;2,454
20250123;2011;Febrero;233;569;802
20250123;2011;Febrero;837;17;854
20250123;2011;Febrero;1,070;586;1,656
20250123;2011;Marzo;351;704;1,055
20250123;2011;Marzo;1,186;29;1,215
20250123;2011;Marzo;1,537;733;2,270
20250123;2011;Abril;361;1,085;1,446
20250123;2011;Abril;1,561;26;1,587
20250123;2011;Abril;1,922;1,111;3,033
20250123;2011;Mayo;411;1,305;1,716
20250123;2011;Mayo;1,628;0;1,628
20250123;2011;Mayo;2,039;1,305;3,344
20250123;2011;Junio;624;804;1,428
20250123;2011;Junio;1,432;31;1,463
20250123;2011;Junio;2,056;835;2,891
20250123;2011;Julio;994;1,739;2,733
20250123;2011;Julio;2,050;37;2,087
20250123;2011;Julio;3,044;1,776;4,820
20250123;2011;Agosto;632;679;1,311
20250123;2011;Agosto;1,869;39;1,908
20250123;2011;Agosto;2,501;718;3,219
20250123;2011;Setiembre;258;431;689
20250123;2011;Setiembre;1,764;23;1,787
20250123;2011;Setiembre;2,022;454;2,476
20250123;2011;Octubre;268;1,790;2,058
20250123;2011;Octubre;1,836;32;1,868
20250123;2011;Octubre;2,104;1,822;3,926
20250123;2011;Noviembre;259;740;999
20250123;2011;Noviembre;1,908;31;1,939
20250123;2011;Noviembre;2,167;771;2,938
20250123;2011;Diciembre;1,272;948;2,220
20250123;2011;Diciembre;4,670;40;4,710
20250123;2011;Diciembre;5,942;988;6,930
20250123;2011;Enero;206;198;404
20250123;2011;Enero;522;0;522
20250123;2011;Enero;728;198;926
20250123;2011;Febrero;154;1,264;1,418
20250123;2011;Febrero;361;0;361
20250123;2011;Febrero;515;1,264;1,779
20250123;2011;Marzo;116;1,113;1,229
20250123;2011;Marzo;293;0;293
20250123;2011;Marzo;409;1,113;1,522
20250123;2011;Abril;143;1,254;1,397
20250123;2011;Abril;369;0;369
20250123;2011;Abril;512;1,254;1,766
20250123;2011;Mayo;187;1,131;1,318
20250123;2011;Mayo;582;0;582
20250123;2011;Mayo;769;1,131;1,900
20250123;2011;Junio;190;1,033;1,223
20250123;2011;Junio;523;0;523
20250123;2011;Junio;713;1,033;1,746
20250123;2011;Julio;328;1,633;1,961
20250123;2011;Julio;895;0;895
20250123;2011;Julio;1,223;1,633;2,856
20250123;2011;Agosto;219;1,048;1,267
20250123;2011;Agosto;556;0;556
20250123;2011;Agosto;775;1,048;1,823
20250123;2011;Setiembre;212;2,680;2,892
20250123;2011;Setiembre;208;0;208
20250123;2011;Setiembre;420;2,680;3,100
20250123;2011;Octubre;1,335;1,301;2,636
20250123;2011;Octubre;787;0;787
20250123;2011;Octubre;2,122;1,301;3,423
20250123;2011;Noviembre;311;1,180;1,491
20250123;2011;Noviembre;202;0;202
20250123;2011;Noviembre;513;1,180;1,693
20250123;2011;Diciembre;568;933;1,501
20250123;2011;Diciembre;458;0;458
20250123;2011;Diciembre;1,026;933;1,959
20250123;2011;Enero;0;278;278
20250123;2011;Enero;45;0;45
20250123;2011;Enero;45;278;323
20250123;2011;Febrero;0;177;177
20250123;2011;Febrero;19;0;19
20250123;2011;Febrero;19;177;196
20250123;2011;Marzo;0;515;515
20250123;2011;Marzo;129;0;129
20250123;2011;Marzo;129;515;644
20250123;2011;Abril;0;239;239
20250123;2011;Abril;245;0;245
