NOM_DPTO;COD_DPTO;NOM_MUSEO;TOTAL_NOPAGANTES;TOTAL_PAGANTES;TOTAL
Arequipa;4;Complejo Arqueologico Toro Muerto;0;170;170
Arequipa;4;Complejo Arqueologico Toro Muerto;0;0;0
Arequipa;4;Complejo Arqueologico Toro Muerto;0;170;170
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;16;16
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;16;16
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;34;34
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;34;34
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;19;19
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;19;19
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;33;33
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;0;0
Arequipa;4;Complejo Arqueologico de Uyo Uyo;0;33;33
Ayacucho;5;Sitio Arqueologico Intihuatana;0;376;376
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;376;376
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;696;696
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;696;696
Ayacucho;5;Sitio Arqueologico Intihuatana;0;772;772
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;0;772;772
Ayacucho;5;Sitio Arqueologico Intihuatana;144;1,425;1,569
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;144;1,425;1,569
Ayacucho;5;Sitio Arqueologico Intihuatana;166;1,603;1,769
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;166;1,603;1,769
Ayacucho;5;Sitio Arqueologico Intihuatana;449;3,653;4,102
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;449;3,653;4,102
Ayacucho;5;Sitio Arqueologico Intihuatana;449;4,964;5,413
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;449;4,964;5,413
Ayacucho;5;Sitio Arqueologico Intihuatana;209;2,860;3,069
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;209;2,860;3,069
Ayacucho;5;Sitio Arqueologico Intihuatana;195;4,052;4,247
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;195;4,052;4,247
Ayacucho;5;Sitio Arqueologico Intihuatana;172;392;564
Ayacucho;5;Sitio Arqueologico Intihuatana;0;0;0
Ayacucho;5;Sitio Arqueologico Intihuatana;172;392;564
Ayacucho;5;Sitio Arqueologico Intihuatana;0;2,156;2,156
Ayacucho;5;Sitio Arqueologico Intihuatana;87;0;87
Ayacucho;5;Sitio Arqueologico Intihuatana;87;2,156;2,243
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;1,379;1,379
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;1,379;1,379
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;593;593
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;593;593
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;373;373
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;373;373
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;923;923
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;923;923
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;1,329;1,329
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;0;0
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;1,329;1,329
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;5,877;5,877
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;83;83
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;5,960;5,960
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;630;6,809;7,439
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;95;95
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;630;6,904;7,534
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;314;2,946;3,260
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;64;64
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;314;3,010;3,324
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;3,603;3,603
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;109;109
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;3,712;3,712
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;132;2,452;2,584
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;85;85
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;132;2,537;2,669
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;195;1,673;1,868
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;0;30;30
Cajamarca;6;Paisaje Cultural Arqueologico Cumbemayo;195;1,703;1,898
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;615;615
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;0;0
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;615;615
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;8,226;8,226
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;68;68
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;8,294;8,294
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;1,501;8,577;10,078
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;29;29
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;1,501;8,606;10,107
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;2,600;1,324;3,924
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;15;15
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;2,600;1,339;3,939
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;4,076;4,076
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;74;74
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;4,150;4,150
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;370;3,084;3,454
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;21;21
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;370;3,105;3,475
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;225;1,909;2,134
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;0;33;33
Cajamarca;6;Centro Arqueologico Ventanilla de Otuzco;225;1,942;2,167
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;38;38
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;38;38
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;29;29
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;29;29
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;52;52
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;52;52
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;147;147
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;147;147
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;464;464
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;2;2
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;466;466
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;135;313;448
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;0;0
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;135;313;448
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;39;242;281
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;3;3
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;39;245;284
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;386;386
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;3;3
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;389;389
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;50;236;286
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;7;7
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;50;243;293
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;180;180
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;3;3
Cajamarca;6;Monumento Arqueologico Kuntur Wasi;0;183;183
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;56;56
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;280;280
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;336;336
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;107;107
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;835;835
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;942;942
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;174;174
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,079;1,079
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,253;1,253
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;64;64
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,220;1,220
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,284;1,284
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;64;64
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,220;1,220
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;1,284;1,284
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;27;27
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;948;948
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 1: Camino Inka: Piscacucho Km. 82);0;975;975
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;16;16
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;18;18
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;34;34
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;47;47
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;47;47
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;86;86
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;86;86
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;49;49
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;49;49
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;10;10
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;10;10
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;51;51
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 2: Camino Inka: Km. 88);0;51;51
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;9;9
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;56;56
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;65;65
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;0;0
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;17;17
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;29;29
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;46;46
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;17;17
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;124;124
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;141;141
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;40;40
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;301;301
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;341;341
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);174;46;220
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;514;514
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);174;560;734
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;42;42
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;511;511
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;553;553
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;44;44
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;619;619
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;663;663
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;26;26
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;709;709
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;735;735
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;46;46
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;686;686
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;732;732
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;13;13
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;620;620
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;633;633
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;20;20
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;760;760
Cusco;8;Parque Arqueologico Macchu Picchu (Ruta 5: Camino Iinka: Chanchabamba Km. 104);0;780;780
Cusco;8;Monumento Arqueologico de Raqchi;1,057;368;1,425
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;1,057;368;1,425
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;425;246;671
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;425;246;671
Cusco;8;Monumento Arqueologico de Raqchi;483;239;722
Cusco;8;Monumento Arqueologico de Raqchi;0;0;0
Cusco;8;Monumento Arqueologico de Raqchi;483;239;722
Cusco;8;Monumento Arqueologico de Raqchi;389;333;722
Cusco;8;Monumento Arqueologico de Raqchi;0;10;10
Cusco;8;Monumento Arqueologico de Raqchi;389;343;732
Cusco;8;Monumento Arqueologico de Raqchi;310;460;770
Cusco;8;Monumento Arqueologico de Raqchi;0;32;32
Cusco;8;Monumento Arqueologico de Raqchi;310;492;802
Cusco;8;Monumento Arqueologico de Raqchi;557;625;1,182
Cusco;8;Monumento Arqueologico de Raqchi;0;165;165
Cusco;8;Monumento Arqueologico de Raqchi;557;790;1,347
Cusco;8;Monumento Arqueologico de Raqchi;443;895;1,338
Cusco;8;Monumento Arqueologico de Raqchi;0;694;694
Cusco;8;Monumento Arqueologico de Raqchi;443;1,589;2,032
Cusco;8;Monumento Arqueologico de Raqchi;496;826;1,322
Cusco;8;Monumento Arqueologico de Raqchi;0;960;960
Cusco;8;Monumento Arqueologico de Raqchi;496;1,786;2,282
Cusco;8;Monumento Arqueologico de Raqchi;487;680;1,167
Cusco;8;Monumento Arqueologico de Raqchi;0;1,522;1,522
Cusco;8;Monumento Arqueologico de Raqchi;487;2,202;2,689
Cusco;8;Monumento Arqueologico de Raqchi;469;548;1,017
Cusco;8;Monumento Arqueologico de Raqchi;0;1,558;1,558
Cusco;8;Monumento Arqueologico de Raqchi;469;2,106;2,575
Cusco;8;Monumento Arqueologico de Raqchi;804;419;1,223
Cusco;8;Monumento Arqueologico de Raqchi;0;189;189
Cusco;8;Monumento Arqueologico de Raqchi;804;608;1,412
Cusco;8;Monumento Arqueologico de Moray;3,594;5,415;9,009
Cusco;8;Monumento Arqueologico de Moray;595;471;1,066
Cusco;8;Monumento Arqueologico de Moray;4,189;5,886;10,075
Cusco;8;Monumento Arqueologico de Moray;0;0;0
Cusco;8;Monumento Arqueologico de Moray;0;0;0
