profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
16,,0,III Piscobamba,,2021-09-01T10:52:12.000Z,-8.9221,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200496_20200730_072146.pdf,-77.2924,1970-01-01T07:21:46.000Z,1970-01-01T02:21:46.000Z,,6317,1,"10 km al SE de Piscobamba, Mariscal Luzuriaga - -Ancash",2020-07-30T03:20:27.000Z,,,2020-0496,496,3.4,2020-07-30T00:00:00.000Z,2020-07-30T00:00:00.000Z
16,,0,III Huaraz,,2021-09-01T10:52:12.000Z,-9.468,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200509_20200807_051425.pdf,-77.5926,1970-01-01T05:14:25.000Z,1970-01-01T00:14:25.000Z,,6330,1,"10 km al Nor-Oeste de Huaraz, Huaraz - Ancash",2020-08-07T00:42:23.000Z,,,2020-0509,509,3.7,2020-08-07T00:00:00.000Z,2020-08-07T00:00:00.000Z
26,,0,,,2021-09-01T10:52:12.000Z,-10.8885,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200519_20200812_223703.pdf,-79.8433,1970-01-01T22:37:03.000Z,1970-01-01T17:37:03.000Z,,6340,1,"206 km al Oeste-SO de Huarmey, Huarmey - Ancash",2020-08-12T13:46:10.000Z,,,2020-0519,519,4.0,2020-08-12T00:00:00.000Z,2020-08-12T00:00:00.000Z
51,,0,III-IV Chimbote,,2021-09-01T11:05:57.000Z,-8.9998,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200587_20200918_010637.pdf,-79.2955,1970-01-01T01:06:37.000Z,1970-01-01T20:06:37.000Z,,6407,1,"79 km al Oeste de Chimbote, Santa - Ancash",2020-09-17T21:06:55.000Z,,,2020-0587,587,4.5,2020-09-18T00:00:00.000Z,2020-09-17T00:00:00.000Z
41,,0,III Chimbote,,2021-09-01T11:05:57.000Z,-9.1859,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200589_20200920_030754.pdf,-79.1711,1970-01-01T03:07:54.000Z,1970-01-01T22:07:54.000Z,,6409,1,"66 km al Oeste- SO de Chimbote, Santa - Ancash",2020-09-19T22:39:13.000Z,,,2020-0589,589,4.0,2020-09-20T00:00:00.000Z,2020-09-19T00:00:00.000Z
44,,0,,,2021-09-01T10:52:12.000Z,-9.7582,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200603_20200927_164350.pdf,-79.0223,1970-01-01T16:43:50.000Z,1970-01-01T11:43:50.000Z,,6452,1,"80 km al Sur-Oeste de Samanco, Santa - Ancash",2020-09-27T13:27:15.000Z,,,2020-0603,603,4.1,2020-09-27T00:00:00.000Z,2020-09-27T00:00:00.000Z
38,,0,III Chimbote,,2021-09-01T11:05:57.000Z,-9.2819,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200606_20201001_014428.pdf,-79.1323,1970-01-01T01:44:28.000Z,1970-01-01T20:44:28.000Z,,6455,1,"65 km al Oeste SO de Chimbote, Santa - Ancash",2020-10-01T08:45:57.000Z,,,2020-0606,606,4.0,2020-10-01T00:00:00.000Z,2020-09-30T00:00:00.000Z
11,,0,III Corongo,,2021-09-01T10:52:12.000Z,-8.5348,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200626_20201012_143742.pdf,-77.8257,1970-01-01T14:37:42.000Z,1970-01-01T09:37:42.000Z,,6477,1,"9 km al Este-NE de Corongo, Corongo - Ancash",2020-10-12T10:36:34.000Z,,,2020-0626,626,3.7,2020-10-12T00:00:00.000Z,2020-10-12T00:00:00.000Z
132,,0,,,2021-09-01T10:52:12.000Z,-8.6313,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200647_20201022_170336.pdf,-77.8837,1970-01-01T17:03:36.000Z,1970-01-01T12:03:36.000Z,,6501,1,"7 km al Sur-SE de Corongo, Corongo - Ancash",2020-10-22T12:36:00.000Z,,,2020-0647,647,4.1,2020-10-22T00:00:00.000Z,2020-10-22T00:00:00.000Z
27,,0,III Chimbote,,2021-09-01T10:52:12.000Z,-9.2689,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200660_20201027_075026.pdf,-79.2431,1970-01-01T07:50:26.000Z,1970-01-01T02:50:26.000Z,,6516,1,"76 km al Oeste-SO de Chimbote, Santa - Ancash",2020-10-27T03:16:27.000Z,,,2020-0660,660,3.8,2020-10-27T00:00:00.000Z,2020-10-27T00:00:00.000Z
31,,0,,,2021-09-01T10:52:12.000Z,-8.9603,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200571_20200908_075947.pdf,-79.472,1970-01-01T07:59:47.000Z,1970-01-01T02:59:47.000Z,,6536,1,"98 km al Oeste de Chimbote, Santa -Ancash",2020-11-03T15:47:47.000Z,,,2020-0571,571,4.1,2020-09-08T00:00:00.000Z,2020-09-08T00:00:00.000Z
18,,0,,,2021-09-01T10:52:12.000Z,-9.823,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200696_20201112_155702.pdf,-78.9797,1970-01-01T15:57:02.000Z,1970-01-01T10:57:02.000Z,,6560,1,"82 km al Sur-Oeste de Samanco, Santa -Ancash",2020-11-12T15:34:57.000Z,,,2020-0696,696,4.0,2020-11-12T00:00:00.000Z,2020-11-12T00:00:00.000Z
39,,0,,,2021-09-01T10:52:12.000Z,-10.7821,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200697_20201112_163311.pdf,-78.5519,1970-01-01T16:33:11.000Z,1970-01-01T11:33:11.000Z,,6561,1,"91 km  al Sur-SO de Huarmey, Huarmey - Ancash",2020-11-12T15:42:17.000Z,,,2020-0697,697,4.1,2020-11-12T00:00:00.000Z,2020-11-12T00:00:00.000Z
31,,0,,,2021-09-01T10:52:12.000Z,-8.9549,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200752_20201207_151046.pdf,-79.3446,1970-01-01T15:10:46.000Z,1970-01-01T10:10:46.000Z,,6619,1,"85 km al Oeste de Chimbote, Santa - Ancash",2020-12-07T11:06:09.000Z,,,2020-0752,752,4.0,2020-12-07T00:00:00.000Z,2020-12-07T00:00:00.000Z
36,,0,III Samanco,,2021-09-01T10:52:12.000Z,-9.8189,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200784_20201222_161646.pdf,-78.8111,1970-01-01T16:16:46.000Z,1970-01-01T11:16:46.000Z,,6651,1,"71 km al Sur-SO de Samanco, Santa - Ancash",2020-12-22T12:46:43.000Z,,,2020-0784,784,4.1,2020-12-22T00:00:00.000Z,2020-12-22T00:00:00.000Z
31,,0,III Chimbote,,2021-09-01T10:52:12.000Z,-9.424,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20200786_20201223_070843.pdf,-79.3579,1970-01-01T07:08:43.000Z,1970-01-01T02:08:43.000Z,,6653,1,"94 km al Oeste-SO de Chimbote, santa - Ancash",2020-12-23T08:52:04.000Z,,,2020-0786,786,4.3,2020-12-23T00:00:00.000Z,2020-12-23T00:00:00.000Z
