profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
106,,0,,,2021-09-01T10:52:12.000Z,-13.5512,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210024_20210117_060931.pdf,-74.8169,1970-01-01T06:09:31.000Z,1970-01-01T01:09:31.000Z,,6701,1,"62 km al Este-SE de Castrovirreyna, Castrovirreyna - Huancavelica",2021-01-17T01:49:29.000Z,,,2021-0024,24,4,2021-01-17T00:00:00.000Z,2021-01-17T00:00:00.000Z
73,,0,III Trujillo,,2021-09-01T10:52:12.000Z,-8.15,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210025_20210117_071501.pdf,-79.1401,1970-01-01T07:15:01.000Z,1970-01-01T02:15:01.000Z,,6702,1,"13 km al Oeste-SO de Trujillo, Trujillo - La Libertad",2021-01-17T02:34:27.000Z,,,2021-0025,25,3.8,2021-01-17T00:00:00.000Z,2021-01-17T00:00:00.000Z
22,,0,III Ancón,,2021-09-01T10:52:12.000Z,-11.8615,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210026_20210117_095812.pdf,-77.8184,1970-01-01T09:58:12.000Z,1970-01-01T04:58:12.000Z,,6703,1,"71 km al Oeste de Ancón, Lima - Lima",2021-01-17T05:20:57.000Z,,,2021-0026,26,3.6,2021-01-17T00:00:00.000Z,2021-01-17T00:00:00.000Z
34,,0,,,2021-09-01T11:05:57.000Z,-15.1272,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210027_20210118_041329.pdf,-75.7619,1970-01-01T04:13:29.000Z,1970-01-01T23:13:29.000Z,,6704,1,"69 km al Oeste-NO de San Juan, Nazca - Ica",2021-01-17T23:36:50.000Z,,,2021-0027,27,4,2021-01-18T00:00:00.000Z,2021-01-17T00:00:00.000Z
64,,0,"III Mollendo, Arequipa",,2021-09-01T11:05:57.000Z,-17.0572,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210028_20210119_014130.pdf,-72.3286,1970-01-01T01:41:30.000Z,1970-01-01T20:41:30.000Z,,6705,1,"34 km al Oeste de Molendo, Islay - Arequipa",2021-01-19T06:59:28.000Z,,,2021-0028,28,4.1,2021-01-19T00:00:00.000Z,2021-01-18T00:00:00.000Z
52,,0,,,2021-09-01T10:52:12.000Z,-15.8334,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210029_20210119_085135.pdf,-74.3299,1970-01-01T08:51:35.000Z,1970-01-01T03:51:35.000Z,,6706,1,"10 km al Oeste-NO de Chala, Caraveli - Arequipa",2021-01-19T07:05:43.000Z,,,2021-0029,29,4,2021-01-19T00:00:00.000Z,2021-01-19T00:00:00.000Z
21,,0,III La Oroya,,2021-09-01T11:05:57.000Z,-11.4012,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210030_20210120_002648.pdf,-75.9082,1970-01-01T00:26:48.000Z,1970-01-01T19:26:48.000Z,,6707,1,"13 km al Norte de La Oroya, Yauli - Junin",2021-01-19T19:53:58.000Z,,,2021-0030,30,3.7,2021-01-20T00:00:00.000Z,2021-01-19T00:00:00.000Z
131,,0,,,2021-09-01T10:52:12.000Z,-9.7114,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210031_20210120_065844.pdf,-75.4651,1970-01-01T06:58:44.000Z,1970-01-01T01:58:44.000Z,,6708,1,"4 km al Sur-SO de Codo del Pozuzo, Puerto Inca - Huanuco",2021-01-20T02:35:02.000Z,,,2021-0031,31,4.1,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z
41,,0,"IV Marcona, Nazca",,2021-09-01T10:52:12.000Z,-15.1498,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210032_20210120_222743.pdf,-75.7829,1970-01-01T22:27:43.000Z,1970-01-01T17:27:43.000Z,,6709,1,"70 Km al Oeste-NO de San Juan de Marcona, Nazca - Ica",2021-01-20T21:25:30.000Z,,,2021-0032,32,5.5,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z
33,,0,"III Marcona, Nazca",,2021-09-01T10:52:12.000Z,-15.0279,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20210033_20210120_224929.pdf,-75.5881,1970-01-01T22:49:29.000Z,1970-01-01T17:49:29.000Z,,6710,1,59 Km al Nor-Oeste de San Juan de Marcona - Ica,2021-01-20T21:29:27.000Z,,,2021-0033,33,4.7,2021-01-20T00:00:00.000Z,2021-01-20T00:00:00.000Z
